time,temp_in,press_in,hum_in,time_measured,temp_out,press_out,hum_out,time_diff,temp_diff,press_diff,hum_diff,power,cost_window,cost_predict
2019/01/03 08:42:50,19.62,1044.15,52.165,2019/01/03 08:20:00,3.36,1043,60,0:22:50,16.26,1.15,-7.835,2065.02,0.024,5.74
2019/01/03 08:43:06,19.62,1044.14,52.171,2019/01/03 08:20:00,3.36,1043,60,0:23:06,16.26,1.14,-7.829,2065.02,0.025,5.74
2019/01/03 08:43:22,19.62,1044.15,52.152,2019/01/03 08:20:00,3.36,1043,60,0:23:22,16.26,1.15,-7.848,2065.02,0.025,5.74
2019/01/03 08:43:37,19.62,1044.15,52.165,2019/01/03 08:20:00,3.36,1043,60,0:23:37,16.26,1.15,-7.835,2065.02,0.025,5.74
2019/01/03 08:43:53,19.62,1044.14,52.133,2019/01/03 08:20:00,3.36,1043,60,0:23:53,16.26,1.14,-7.867,2065.02,0.026,5.74
2019/01/03 08:44:10,19.62,1044.13,52.158,2019/01/03 08:20:00,3.36,1043,60,0:24:10,16.26,1.13,-7.842,2065.02,0.029,5.74
2019/01/03 08:44:28,19.62,1044.14,52.208,2019/01/03 08:20:00,3.36,1043,60,0:24:28,16.26,1.14,-7.792,2065.02,0.032,5.74
2019/01/03 08:44:49,19.62,1044.15,52.26,2019/01/03 08:20:00,3.36,1043,60,0:24:49,16.26,1.15,-7.74,2065.02,0.026,5.74
2019/01/03 08:45:05,19.62,1044.15,52.189,2019/01/03 08:20:00,3.36,1043,60,0:25:05,16.26,1.15,-7.811,2065.02,0.024,5.74
2019/01/03 08:45:21,19.62,1044.15,52.202,2019/01/03 08:20:00,3.36,1043,60,0:25:21,16.26,1.15,-7.798,2065.02,0.024,5.74
2019/01/03 08:45:37,19.62,1044.16,52.202,2019/01/03 08:20:00,3.36,1043,60,0:25:37,16.26,1.16,-7.798,2065.02,0.025,5.74
2019/01/03 08:45:52,19.62,1044.17,52.152,2019/01/03 08:20:00,3.36,1043,60,0:25:52,16.26,1.17,-7.848,2065.02,0.024,5.74
2019/01/03 08:46:08,19.62,1044.17,52.183,2019/01/03 08:20:00,3.36,1043,60,0:26:08,16.26,1.17,-7.817,2065.02,0.024,5.74
2019/01/03 08:46:23,19.62,1044.17,52.165,2019/01/03 08:20:00,3.36,1043,60,0:26:23,16.26,1.17,-7.835,2065.02,0.024,5.74
2019/01/03 08:46:39,19.62,1044.17,52.094,2019/01/03 08:20:00,3.36,1043,60,0:26:39,16.26,1.17,-7.906,2065.02,0.024,5.74
2019/01/03 08:46:55,19.62,1044.17,52.05,2019/01/03 08:20:00,3.36,1043,60,0:26:55,16.26,1.17,-7.95,2065.02,0.032,5.74
2019/01/03 08:47:15,19.62,1044.17,51.998,2019/01/03 08:20:00,3.36,1043,60,0:27:15,16.26,1.17,-8.002,2065.02,0.024,5.74
2019/01/03 08:47:31,19.62,1044.17,52.133,2019/01/03 08:20:00,3.36,1043,60,0:27:31,16.26,1.17,-7.867,2065.02,0.027,5.74
2019/01/03 08:47:48,19.62,1044.17,52.087,2019/01/03 08:20:00,3.36,1043,60,0:27:48,16.26,1.17,-7.913,2065.02,0.024,5.74
2019/01/03 08:48:03,19.62,1044.17,51.921,2019/01/03 08:20:00,3.36,1043,60,0:28:03,16.26,1.17,-8.079,2065.02,0.024,5.74
2019/01/03 08:48:19,19.62,1044.17,52.05,2019/01/03 08:20:00,3.36,1043,60,0:28:19,16.26,1.17,-7.95,2065.02,0.025,5.74
2019/01/03 08:48:35,19.62,1044.17,52.069,2019/01/03 08:20:00,3.36,1043,60,0:28:35,16.26,1.17,-7.931,2065.02,0.024,5.74
2019/01/03 08:48:50,19.62,1044.16,52.119,2019/01/03 08:20:00,3.36,1043,60,0:28:50,16.26,1.16,-7.881,2065.02,0.024,5.74
2019/01/03 08:49:06,19.62,1044.17,51.986,2019/01/03 08:20:00,3.36,1043,60,0:29:06,16.26,1.17,-8.014,2065.02,0.024,5.74
2019/01/03 08:49:22,19.62,1044.16,51.986,2019/01/03 08:20:00,3.36,1043,60,0:29:22,16.26,1.16,-8.014,2065.02,0.027,5.74
2019/01/03 08:49:39,19.62,1044.16,52.094,2019/01/03 08:20:00,3.36,1043,60,0:29:39,16.26,1.16,-7.906,2065.02,0.024,5.74
2019/01/03 08:49:54,19.62,1044.17,52.081,2019/01/03 08:20:00,3.36,1043,60,0:29:54,16.26,1.17,-7.919,2065.02,0.024,5.74
2019/01/03 08:50:10,19.62,1044.16,51.992,2019/01/03 08:20:00,3.36,1043,60,0:30:10,16.26,1.16,-8.008,2065.02,0.026,5.74
2019/01/03 08:50:27,19.62,1044.16,52.158,2019/01/03 08:20:00,3.36,1043,60,0:30:27,16.26,1.16,-7.842,2065.02,0.026,5.74
2019/01/03 08:50:43,19.62,1044.16,52.254,2019/01/03 08:20:00,3.36,1043,60,0:30:43,16.26,1.16,-7.746,2065.02,0.024,5.74
2019/01/03 08:50:59,19.62,1044.16,52.298,2019/01/03 08:20:00,3.36,1043,60,0:30:59,16.26,1.16,-7.702,2065.02,0.025,5.74
2019/01/03 08:51:15,19.62,1044.16,52.285,2019/01/03 08:20:00,3.36,1043,60,0:31:15,16.26,1.16,-7.715,2065.02,0.024,5.74
2019/01/03 08:51:30,19.62,1044.16,52.113,2019/01/03 08:20:00,3.36,1043,60,0:31:30,16.26,1.16,-7.887,2065.02,0.025,5.74
2019/01/03 08:51:46,19.62,1044.17,52.241,2019/01/03 08:20:00,3.36,1043,60,0:31:46,16.26,1.17,-7.759,2065.02,0.024,5.74
2019/01/03 08:52:02,19.62,1044.17,52.229,2019/01/03 08:20:00,3.36,1043,60,0:32:02,16.26,1.17,-7.771,2065.02,0.028,5.74
2019/01/03 08:52:19,19.62,1044.16,52.241,2019/01/03 08:20:00,3.36,1043,60,0:32:19,16.26,1.16,-7.759,2065.02,0.024,5.74
2019/01/03 08:52:35,19.62,1044.16,52.266,2019/01/03 08:20:00,3.36,1043,60,0:32:35,16.26,1.16,-7.734,2065.02,0.026,5.74
2019/01/03 08:52:51,19.62,1044.16,52.489,2019/01/03 08:20:00,3.36,1043,60,0:32:51,16.26,1.16,-7.511,2065.02,0.024,5.74
2019/01/03 08:53:07,19.62,1044.17,52.656,2019/01/03 08:20:00,3.36,1043,60,0:33:07,16.26,1.17,-7.344,2065.02,0.026,5.74
2019/01/03 08:53:24,19.62,1044.17,52.733,2019/01/03 08:20:00,3.36,1043,60,0:33:24,16.26,1.17,-7.267,2065.02,0.024,5.74
2019/01/03 08:53:39,19.62,1044.17,52.733,2019/01/03 08:20:00,3.36,1043,60,0:33:39,16.26,1.17,-7.267,2065.02,0.024,5.74
2019/01/03 08:53:55,19.62,1044.18,52.637,2019/01/03 08:20:00,3.36,1043,60,0:33:55,16.26,1.18,-7.363,2065.02,0.029,5.74
2019/01/03 08:54:13,19.61,1044.16,52.439,2019/01/03 08:20:00,3.36,1043,60,0:34:13,16.25,1.16,-7.561,2063.75,0.024,5.74
2019/01/03 08:54:29,19.61,1044.17,52.427,2019/01/03 08:20:00,3.36,1043,60,0:34:29,16.25,1.17,-7.573,2063.75,0.025,5.74
2019/01/03 08:54:45,19.61,1044.18,52.343,2019/01/03 08:20:00,3.36,1043,60,0:34:45,16.25,1.18,-7.657,2063.75,0.025,5.74
2019/01/03 08:55:01,19.61,1044.18,52.42,2019/01/03 08:20:00,3.36,1043,60,0:35:01,16.25,1.18,-7.58,2063.75,0.024,5.74
2019/01/03 08:55:16,19.6,1044.19,52.393,2019/01/03 08:20:00,3.36,1043,60,0:35:16,16.24,1.19,-7.607,2062.48,0.024,5.74
2019/01/03 08:55:32,19.6,1044.19,52.279,2019/01/03 08:20:00,3.36,1043,60,0:35:32,16.24,1.19,-7.721,2062.48,0.024,5.73
2019/01/03 08:55:47,19.6,1044.2,52.208,2019/01/03 08:20:00,3.36,1043,60,0:35:47,16.24,1.2,-7.792,2062.48,0.026,5.73
2019/01/03 08:56:04,19.6,1044.2,52.26,2019/01/03 08:20:00,3.36,1043,60,0:36:04,16.24,1.2,-7.74,2062.48,0.025,5.73
2019/01/03 08:56:20,19.6,1044.2,52.133,2019/01/03 08:20:00,3.36,1043,60,0:36:20,16.24,1.2,-7.867,2062.48,0.024,5.73
2019/01/03 08:56:35,19.59,1044.13,52.226,2019/01/03 08:20:00,3.36,1043,60,0:36:35,16.23,1.13,-7.774,2061.21,0.024,5.73
2019/01/03 08:56:51,19.59,1044.15,52.374,2019/01/03 08:20:00,3.36,1043,60,0:36:51,16.23,1.15,-7.626,2061.21,0.025,5.73
2019/01/03 08:57:07,19.59,1044.15,52.439,2019/01/03 08:20:00,3.36,1043,60,0:37:07,16.23,1.15,-7.561,2061.21,0.024,5.73
2019/01/03 08:57:22,19.59,1044.15,52.253,2019/01/03 08:20:00,3.36,1043,60,0:37:22,16.23,1.15,-7.747,2061.21,0.024,5.73
2019/01/03 08:57:38,19.59,1044.15,52.17,2019/01/03 08:20:00,3.36,1043,60,0:37:38,16.23,1.15,-7.83,2061.21,0.024,5.73
2019/01/03 08:57:53,19.59,1044.16,52.145,2019/01/03 08:20:00,3.36,1043,60,0:37:53,16.23,1.16,-7.855,2061.21,0.024,5.73
2019/01/03 08:58:09,19.58,1044.15,52.201,2019/01/03 08:20:00,3.36,1043,60,0:38:09,16.22,1.15,-7.799,2059.94,0.025,5.73
2019/01/03 08:58:25,19.58,1044.15,52.17,2019/01/03 08:20:00,3.36,1043,60,0:38:25,16.22,1.15,-7.83,2059.94,0.024,5.73
2019/01/03 08:58:40,19.58,1044.15,52.226,2019/01/03 08:20:00,3.36,1043,60,0:38:40,16.22,1.15,-7.774,2059.94,0.026,5.73
2019/01/03 08:58:57,19.58,1044.15,52.38,2019/01/03 08:20:00,3.36,1043,60,0:38:57,16.22,1.15,-7.62,2059.94,0.024,5.73
2019/01/03 08:59:13,19.58,1044.16,52.414,2019/01/03 08:20:00,3.36,1043,60,0:39:13,16.22,1.16,-7.586,2059.94,0.024,5.73
2019/01/03 08:59:28,19.58,1044.15,52.26,2019/01/03 08:20:00,3.36,1043,60,0:39:28,16.22,1.15,-7.74,2059.94,0.029,5.73
2019/01/03 08:59:47,19.58,1044.15,52.374,2019/01/03 08:20:00,3.36,1043,60,0:39:47,16.22,1.15,-7.626,2059.94,0.024,5.73
2019/01/03 09:00:02,19.58,1044.12,52.343,2019/01/03 08:20:00,3.36,1043,60,0:40:02,16.22,1.12,-7.657,2059.94,0.024,5.73
2019/01/03 09:00:18,19.58,1044.11,52.426,2019/01/03 08:20:00,3.36,1043,60,0:40:18,16.22,1.11,-7.574,2059.94,0.024,5.73
2019/01/03 09:00:33,19.57,1044.12,52.249,2019/01/03 08:20:00,3.36,1043,60,0:40:33,16.21,1.12,-7.751,2058.67,0.024,5.72
2019/01/03 09:00:49,19.57,1044.11,52.332,2019/01/03 08:20:00,3.36,1043,60,0:40:49,16.21,1.11,-7.668,2058.67,0.025,5.72
2019/01/03 09:01:05,19.57,1044.11,52.351,2019/01/03 08:20:00,3.36,1043,60,0:41:05,16.21,1.11,-7.649,2058.67,0.026,5.72
2019/01/03 09:01:22,19.57,1044.11,52.261,2019/01/03 08:20:00,3.36,1043,60,0:41:22,16.21,1.11,-7.739,2058.67,0.024,5.72
2019/01/03 09:01:37,19.57,1044.1,52.357,2019/01/03 08:20:00,3.36,1043,60,0:41:37,16.21,1.1,-7.643,2058.67,0.024,5.72
2019/01/03 09:01:53,19.57,1044.1,52.236,2019/01/03 08:20:00,3.36,1043,60,0:41:53,16.21,1.1,-7.764,2058.67,0.024,5.72
2019/01/03 09:02:09,19.57,1044.1,52.261,2019/01/03 08:20:00,3.36,1043,60,0:42:09,16.21,1.1,-7.739,2058.67,0.024,5.72
2019/01/03 09:02:24,19.57,1044.1,52.28,2019/01/03 08:20:00,3.36,1043,60,0:42:24,16.21,1.1,-7.72,2058.67,0.024,5.72
2019/01/03 09:02:40,19.57,1044.1,52.313,2019/01/03 08:20:00,3.36,1043,60,0:42:40,16.21,1.1,-7.687,2058.67,0.024,5.72
2019/01/03 09:02:55,19.56,1044.1,52.128,2019/01/03 08:20:00,3.36,1043,60,0:42:55,16.2,1.1,-7.872,2057.4,0.024,5.72
2019/01/03 09:03:11,19.56,1044.11,52.153,2019/01/03 08:20:00,3.36,1043,60,0:43:11,16.2,1.11,-7.847,2057.4,0.024,5.72
2019/01/03 09:03:27,19.56,1044.08,52.28,2019/01/03 08:20:00,3.36,1043,60,0:43:27,16.2,1.08,-7.72,2057.4,0.025,5.72
2019/01/03 09:03:42,19.56,1044.08,52.288,2019/01/03 08:20:00,3.36,1043,60,0:43:42,16.2,1.08,-7.712,2057.4,0.024,5.72
2019/01/03 09:03:58,19.55,1044.07,52.342,2019/01/03 08:20:00,3.36,1043,60,0:43:58,16.19,1.07,-7.658,2056.13,0.024,5.72
2019/01/03 09:04:14,19.55,1044.08,52.297,2019/01/03 08:20:00,3.36,1043,60,0:44:14,16.19,1.08,-7.703,2056.13,0.024,5.72
2019/01/03 09:04:29,19.55,1044.08,52.253,2019/01/03 08:20:00,3.36,1043,60,0:44:29,16.19,1.08,-7.747,2056.13,0.027,5.72
2019/01/03 09:04:47,19.55,1044.09,52.405,2019/01/03 08:20:00,3.36,1043,60,0:44:47,16.19,1.09,-7.595,2056.13,0.025,5.72
2019/01/03 09:05:03,19.55,1044.08,52.572,2019/01/03 08:20:00,3.36,1043,60,0:45:03,16.19,1.08,-7.428,2056.13,0.032,5.72
2019/01/03 09:05:23,19.55,1044.08,52.417,2019/01/03 08:20:00,3.36,1043,60,0:45:23,16.19,1.08,-7.583,2056.13,0.024,5.72
2019/01/03 09:05:39,19.54,1044.09,52.035,2019/01/03 08:20:00,3.36,1043,60,0:45:39,16.18,1.09,-7.965,2054.86,0.024,5.71
2019/01/03 09:05:54,19.54,1044.06,52.074,2019/01/03 08:20:00,3.36,1043,60,0:45:54,16.18,1.06,-7.926,2054.86,0.024,5.71
2019/01/03 09:06:10,19.54,1044.06,52.201,2019/01/03 08:20:00,3.36,1043,60,0:46:10,16.18,1.06,-7.799,2054.86,0.024,5.71
2019/01/03 09:06:25,19.53,1044.06,52.249,2019/01/03 08:20:00,3.36,1043,60,0:46:25,16.17,1.06,-7.751,2053.59,0.024,5.71
2019/01/03 09:06:41,19.53,1044.06,52.35,2019/01/03 08:20:00,3.36,1043,60,0:46:41,16.17,1.06,-7.65,2053.59,0.024,5.71
2019/01/03 09:06:57,19.53,1044.08,52.28,2019/01/03 08:20:00,3.36,1043,60,0:46:57,16.17,1.08,-7.72,2053.59,0.024,5.71
2019/01/03 09:07:12,19.53,1044.08,52.23,2019/01/03 08:20:00,3.36,1043,60,0:47:12,16.17,1.08,-7.77,2053.59,0.024,5.71
2019/01/03 09:07:28,19.52,1044.06,51.989,2019/01/03 08:20:00,3.36,1043,60,0:47:28,16.16,1.06,-8.011,2052.32,0.029,5.71
2019/01/03 09:07:47,19.52,1044.07,51.684,2019/01/03 08:20:00,3.36,1043,60,0:47:47,16.16,1.07,-8.316,2052.32,0.024,5.71
2019/01/03 09:08:02,19.52,1044.07,51.619,2019/01/03 08:20:00,3.36,1043,60,0:48:02,16.16,1.07,-8.381,2052.32,0.024,5.71
2019/01/03 09:08:18,19.51,1044.08,51.82,2019/01/03 08:20:00,3.36,1043,60,0:48:18,16.15,1.08,-8.18,2051.05,0.024,5.7
2019/01/03 09:08:33,19.51,1044.09,51.833,2019/01/03 08:20:00,3.36,1043,60,0:48:33,16.15,1.09,-8.167,2051.05,0.024,5.7
2019/01/03 09:08:49,19.51,1044.1,51.82,2019/01/03 08:20:00,3.36,1043,60,0:48:49,16.15,1.1,-8.18,2051.05,0.024,5.7
2019/01/03 09:09:05,19.5,1044.11,52.063,2019/01/03 08:20:00,3.36,1043,60,0:49:05,16.14,1.11,-7.937,2049.78,0.024,5.7
2019/01/03 09:09:20,19.5,1044.09,51.826,2019/01/03 08:50:00,3.49,1043,60,0:19:20,16.01,1.09,-8.174,2033.27,0.024,5.68
2019/01/03 09:09:36,19.49,1044.1,51.935,2019/01/03 08:20:00,3.36,1043,60,0:49:36,16.13,1.1,-8.065,2048.51,0.024,5.67
2019/01/03 09:09:51,19.49,1044.11,51.986,2019/01/03 08:20:00,3.36,1043,60,0:49:51,16.13,1.11,-8.014,2048.51,0.032,5.69
2019/01/03 09:10:12,19.49,1044.12,51.839,2019/01/03 08:20:00,3.36,1043,60,0:50:12,16.13,1.12,-8.161,2048.51,0.024,5.69
2019/01/03 09:10:28,19.49,1044.12,51.546,2019/01/03 08:20:00,3.36,1043,60,0:50:28,16.13,1.12,-8.454,2048.51,0.025,5.69
2019/01/03 09:10:43,19.49,1044.12,51.399,2019/01/03 08:20:00,3.36,1043,60,0:50:43,16.13,1.12,-8.601,2048.51,0.024,5.69
2019/01/03 09:10:59,19.49,1044.12,51.521,2019/01/03 08:20:00,3.36,1043,60,0:50:59,16.13,1.12,-8.479,2048.51,0.024,5.69
2019/01/03 09:11:15,19.49,1044.12,51.694,2019/01/03 08:20:00,3.36,1043,60,0:51:15,16.13,1.12,-8.306,2048.51,0.026,5.69
2019/01/03 09:11:31,19.49,1044.13,51.808,2019/01/03 08:50:00,3.49,1043,60,0:21:31,16.0,1.13,-8.192,2032.0,0.024,5.67
2019/01/03 09:11:47,19.49,1044.13,51.955,2019/01/03 08:20:00,3.36,1043,60,0:51:47,16.13,1.13,-8.045,2048.51,0.024,5.67
2019/01/03 09:12:03,19.49,1044.13,52.057,2019/01/03 08:50:00,3.49,1043,60,0:22:03,16.0,1.13,-7.943,2032.0,0.024,5.67
2019/01/03 09:12:18,19.49,1044.12,51.961,2019/01/03 08:20:00,3.36,1043,60,0:52:18,16.13,1.12,-8.039,2048.51,0.024,5.67
2019/01/03 09:12:34,19.49,1044.13,52.165,2019/01/03 08:50:00,3.49,1043,60,0:22:34,16.0,1.13,-7.835,2032.0,0.024,5.67
2019/01/03 09:12:49,19.49,1044.13,52.146,2019/01/03 08:50:00,3.49,1043,60,0:22:49,16.0,1.13,-7.854,2032.0,0.024,5.65
2019/01/03 09:13:05,19.48,1044.13,51.995,2019/01/03 08:50:00,3.49,1043,60,0:23:05,15.99,1.13,-8.005,2030.73,0.024,5.65
2019/01/03 09:13:21,19.48,1044.11,51.849,2019/01/03 08:20:00,3.36,1043,60,0:53:21,16.12,1.11,-8.151,2047.24,0.029,5.67
2019/01/03 09:13:39,19.48,1044.12,51.48,2019/01/03 08:20:00,3.36,1043,60,0:53:39,16.12,1.12,-8.52,2047.24,0.024,5.69
2019/01/03 09:13:55,19.47,1044.14,51.2,2019/01/03 08:50:00,3.49,1043,60,0:23:55,15.98,1.14,-8.8,2029.46,0.032,5.67
2019/01/03 09:14:16,19.47,1044.14,51.327,2019/01/03 08:50:00,3.49,1043,60,0:24:16,15.98,1.14,-8.673,2029.46,0.024,5.64
2019/01/03 09:14:31,19.47,1044.16,51.613,2019/01/03 08:50:00,3.49,1043,60,0:24:31,15.98,1.16,-8.387,2029.46,0.024,5.64
2019/01/03 09:14:47,19.46,1044.17,51.66,2019/01/03 08:50:00,3.49,1043,60,0:24:47,15.97,1.17,-8.34,2028.19,0.026,5.64
2019/01/03 09:15:04,19.46,1044.17,51.515,2019/01/03 08:50:00,3.49,1043,60,0:25:04,15.97,1.17,-8.485,2028.19,0.024,5.64
2019/01/03 09:15:19,19.46,1044.12,51.494,2019/01/03 08:50:00,3.49,1043,60,0:25:19,15.97,1.12,-8.506,2028.19,0.024,5.64
2019/01/03 09:15:35,19.46,1044.12,51.623,2019/01/03 08:50:00,3.49,1043,60,0:25:35,15.97,1.12,-8.377,2028.19,0.024,5.64
2019/01/03 09:15:50,19.46,1044.12,51.928,2019/01/03 08:50:00,3.49,1043,60,0:25:50,15.97,1.12,-8.072,2028.19,0.024,5.64
2019/01/03 09:16:06,19.46,1044.13,51.768,2019/01/03 08:50:00,3.49,1043,60,0:26:06,15.97,1.13,-8.232,2028.19,0.024,5.64
2019/01/03 09:16:22,19.46,1044.13,51.755,2019/01/03 08:50:00,3.49,1043,60,0:26:22,15.97,1.13,-8.245,2028.19,0.024,5.64
2019/01/03 09:16:37,19.46,1044.12,52.005,2019/01/03 08:50:00,3.49,1043,60,0:26:37,15.97,1.12,-7.995,2028.19,0.026,5.64
2019/01/03 09:16:54,19.46,1044.11,52.1,2019/01/03 08:50:00,3.49,1043,60,0:26:54,15.97,1.11,-7.9,2028.19,0.03,5.64
2019/01/03 09:17:14,19.45,1044.12,51.884,2019/01/03 08:50:00,3.49,1043,60,0:27:14,15.96,1.12,-8.116,2026.92,0.024,5.64
2019/01/03 09:17:29,19.45,1044.12,51.94,2019/01/03 08:50:00,3.49,1043,60,0:27:29,15.96,1.12,-8.06,2026.92,0.024,5.63
2019/01/03 09:17:45,19.45,1044.12,52.285,2019/01/03 08:50:00,3.49,1043,60,0:27:45,15.96,1.12,-7.715,2026.92,0.025,5.63
2019/01/03 09:18:01,19.45,1044.11,52.637,2019/01/03 08:50:00,3.49,1043,60,0:28:01,15.96,1.11,-7.363,2026.92,0.024,5.63
2019/01/03 09:18:16,19.45,1044.11,52.613,2019/01/03 08:50:00,3.49,1043,60,0:28:16,15.96,1.11,-7.387,2026.92,0.032,5.63
2019/01/03 09:18:37,19.45,1044.12,52.739,2019/01/03 08:50:00,3.49,1043,60,0:28:37,15.96,1.12,-7.261,2026.92,0.024,5.63
2019/01/03 09:18:53,19.45,1044.12,52.675,2019/01/03 08:50:00,3.49,1043,60,0:28:53,15.96,1.12,-7.325,2026.92,0.026,5.63
2019/01/03 09:19:09,19.44,1044.13,52.393,2019/01/03 08:50:00,3.49,1043,60,0:29:09,15.95,1.13,-7.607,2025.65,0.024,5.63
2019/01/03 09:19:25,19.44,1044.13,52.343,2019/01/03 08:50:00,3.49,1043,60,0:29:25,15.95,1.13,-7.657,2025.65,0.024,5.63
2019/01/03 09:19:41,19.44,1044.11,52.374,2019/01/03 08:50:00,3.49,1043,60,0:29:41,15.95,1.11,-7.626,2025.65,0.024,5.63
2019/01/03 09:19:56,19.44,1044.1,52.489,2019/01/03 08:50:00,3.49,1043,60,0:29:56,15.95,1.1,-7.511,2025.65,0.024,5.63
2019/01/03 09:20:12,19.44,1044.1,52.585,2019/01/03 08:50:00,3.49,1043,60,0:30:12,15.95,1.1,-7.415,2025.65,0.024,5.63
2019/01/03 09:20:27,19.44,1044.1,52.424,2019/01/03 08:50:00,3.49,1043,60,0:30:27,15.95,1.1,-7.576,2025.65,0.024,5.63
2019/01/03 09:20:43,19.44,1044.08,52.495,2019/01/03 08:50:00,3.49,1043,60,0:30:43,15.95,1.08,-7.505,2025.65,0.024,5.63
2019/01/03 09:20:59,19.44,1044.08,52.624,2019/01/03 08:50:00,3.49,1043,60,0:30:59,15.95,1.08,-7.376,2025.65,0.024,5.63
2019/01/03 09:21:15,19.43,1044.08,52.541,2019/01/03 08:50:00,3.49,1043,60,0:31:15,15.94,1.08,-7.459,2024.38,0.024,5.63
2019/01/03 09:21:30,19.43,1044.09,52.541,2019/01/03 08:50:00,3.49,1043,60,0:31:30,15.94,1.09,-7.459,2024.38,0.025,5.63
2019/01/03 09:21:47,19.43,1044.09,52.489,2019/01/03 08:50:00,3.49,1043,60,0:31:47,15.94,1.09,-7.511,2024.38,0.024,5.63
2019/01/03 09:22:02,19.43,1044.09,52.52,2019/01/03 08:50:00,3.49,1043,60,0:32:02,15.94,1.09,-7.48,2024.38,0.026,5.63
2019/01/03 09:22:19,19.43,1044.09,52.431,2019/01/03 08:50:00,3.49,1043,60,0:32:19,15.94,1.09,-7.569,2024.38,0.024,5.63
2019/01/03 09:22:35,19.43,1044.09,52.529,2019/01/03 08:50:00,3.49,1043,60,0:32:35,15.94,1.09,-7.471,2024.38,0.024,5.63
2019/01/03 09:22:50,19.43,1044.08,52.451,2019/01/03 08:50:00,3.49,1043,60,0:32:50,15.94,1.08,-7.549,2024.38,0.024,5.63
2019/01/03 09:23:06,19.43,1044.08,52.547,2019/01/03 08:50:00,3.49,1043,60,0:33:06,15.94,1.08,-7.453,2024.38,0.024,5.63
2019/01/03 09:23:21,19.43,1044.08,52.637,2019/01/03 08:50:00,3.49,1043,60,0:33:21,15.94,1.08,-7.363,2024.38,0.024,5.63
2019/01/03 09:23:37,19.42,1044.05,52.614,2019/01/03 08:50:00,3.49,1043,60,0:33:37,15.93,1.05,-7.386,2023.11,0.024,5.63
2019/01/03 09:23:53,19.42,1044.06,52.562,2019/01/03 08:50:00,3.49,1043,60,0:33:53,15.93,1.06,-7.438,2023.11,0.024,5.62
2019/01/03 09:24:08,19.42,1044.06,52.709,2019/01/03 08:50:00,3.49,1043,60,0:34:08,15.93,1.06,-7.291,2023.11,0.024,5.62
2019/01/03 09:24:24,19.41,1044.06,52.87,2019/01/03 08:50:00,3.49,1043,60,0:34:24,15.92,1.06,-7.13,2021.84,0.024,5.62
2019/01/03 09:24:39,19.41,1044.07,52.824,2019/01/03 08:50:00,3.49,1043,60,0:34:39,15.92,1.07,-7.176,2021.84,0.024,5.62
2019/01/03 09:24:55,19.41,1044.06,52.914,2019/01/03 08:50:00,3.49,1043,60,0:34:55,15.92,1.06,-7.086,2021.84,0.024,5.62
2019/01/03 09:25:11,19.41,1044.07,52.799,2019/01/03 08:50:00,3.49,1043,60,0:35:11,15.92,1.07,-7.201,2021.84,0.024,5.62
2019/01/03 09:25:26,19.4,1044.05,52.762,2019/01/03 08:50:00,3.49,1043,60,0:35:26,15.91,1.05,-7.238,2020.57,0.024,5.62
2019/01/03 09:25:42,19.4,1044.05,52.908,2019/01/03 08:50:00,3.49,1043,60,0:35:42,15.91,1.05,-7.092,2020.57,0.026,5.62
2019/01/03 09:25:59,19.4,1044.05,52.883,2019/01/03 08:50:00,3.49,1043,60,0:35:59,15.91,1.05,-7.117,2020.57,0.026,5.62
2019/01/03 09:26:15,19.4,1044.05,52.768,2019/01/03 08:50:00,3.49,1043,60,0:36:15,15.91,1.05,-7.232,2020.57,0.024,5.62
2019/01/03 09:26:31,19.4,1044.05,52.762,2019/01/03 08:50:00,3.49,1043,60,0:36:31,15.91,1.05,-7.238,2020.57,0.024,5.62
2019/01/03 09:26:47,19.39,1044.05,52.891,2019/01/03 08:50:00,3.49,1043,60,0:36:47,15.9,1.05,-7.109,2019.3,0.024,5.62
2019/01/03 09:27:02,19.39,1044.05,53.008,2019/01/03 08:50:00,3.49,1043,60,0:37:02,15.9,1.05,-6.992,2019.3,0.026,5.61
2019/01/03 09:27:19,19.39,1044.05,53.077,2019/01/03 08:50:00,3.49,1043,60,0:37:19,15.9,1.05,-6.923,2019.3,0.027,5.61
2019/01/03 09:27:37,19.39,1044.05,52.981,2019/01/03 08:50:00,3.49,1043,60,0:37:37,15.9,1.05,-7.019,2019.3,0.024,5.61
2019/01/03 09:27:52,19.39,1044.05,52.828,2019/01/03 08:50:00,3.49,1043,60,0:37:52,15.9,1.05,-7.172,2019.3,0.025,5.61
2019/01/03 09:28:09,19.39,1044.05,52.974,2019/01/03 08:50:00,3.49,1043,60,0:38:09,15.9,1.05,-7.026,2019.3,0.024,5.61
2019/01/03 09:28:25,19.39,1044.03,53.104,2019/01/03 08:50:00,3.49,1043,60,0:38:25,15.9,1.03,-6.896,2019.3,0.024,5.61
2019/01/03 09:28:40,19.38,1044.03,52.903,2019/01/03 08:50:00,3.49,1043,60,0:38:40,15.89,1.03,-7.097,2018.03,0.032,5.61
2019/01/03 09:29:01,19.38,1044.04,53.167,2019/01/03 08:50:00,3.49,1043,60,0:39:01,15.89,1.04,-6.833,2018.03,0.026,5.61
2019/01/03 09:29:18,19.38,1044.05,53.173,2019/01/03 08:50:00,3.49,1043,60,0:39:18,15.89,1.05,-6.827,2018.03,0.024,5.61
